TriadID	Chr	Pos	RecombinationRate
T000375	1A	86646701	0.15
T000375	1B	145455434	0.04
T000375	1D	90647691	0
T000376	1A	87199607	0.13
T000376	1B	145719306	0.04
T000376	1D	91232104	0
T000377	1A	87210964	0.13
T000377	1B	145728414	0.04
T000377	1D	91239306	0
T000379	1A	89404306	0.18
T000379	1B	148118375	0.04
T000379	1D	92953868	0
T000380	1A	90158576	0.15
T000380	1B	148411647	0.04
T000380	1D	93100579	0
T000381	1A	90764132	0.15
T000381	1B	148895852	0.04
T000381	1D	95557521	0
T000382	1A	91045726	0.15
T000382	1B	148474901	0.04
T000382	1D	93127129	0
T000383	1A	91055490	0.15
T000383	1B	148438585	0.04
T000383	1D	93116740	0
T000384	1A	91103851	0.15
T000384	1B	157462549	0.03
T000384	1D	95793262	0
T000385	1A	91160609	0.15
T000385	1B	156852133	0.03
T000385	1D	95866831	0
T000386	1A	91175433	0.15
T000386	1B	156838114	0.03
T000386	1D	95936446	0
T000387	1A	91412525	0.15
T000387	1B	156686828	0.03
T000387	1D	96702282	0
T000388	1A	91416906	0.15
T000388	1B	156605053	0.03
T000388	1D	96906415	0
T000389	1A	91500709	0.15
T000389	1B	156597021	0.03
T000389	1D	96918085	0
T000390	1A	91503992	0.15
T000390	1B	156593115	0.03
T000390	1D	96922216	0
T000391	1A	91593226	0.15
T000391	1B	156583983	0.03
T000391	1D	97132382	0
T000392	1A	91603915	0.15
T000392	1B	156566599	0.03
T000392	1D	97215698	0
T000393	1A	91671864	0.15
T000393	1B	156264343	0.03
T000393	1D	97313736	0
T000394	1A	92573055	0
T000394	1B	155738804	0.04
T000394	1D	97537886	0
T000395	1A	93367483	0
T000395	1B	155438916	0.04
T000395	1D	97909827	0
T000396	1A	93394989	0
T000396	1B	155418418	0.04
T000396	1D	97915945	0
T000398	1A	93402935	0
T000398	1B	155405671	0.04
T000398	1D	97923327	0
T000399	1A	93695845	0
T000399	1B	154596989	0.05
T000399	1D	98150858	0
T000400	1A	94103908	0
T000400	1B	154167695	0.05
T000400	1D	98829721	0
T000401	1A	94112014	0
T000401	1B	154159974	0.05
T000401	1D	98841402	0
T000402	1A	94246982	0
T000402	1B	154155677	0.05
T000402	1D	98846513	0
T000403	1A	95060378	0
T000403	1B	152800097	0.06
T000403	1D	99668163	0
T000404	1A	95184525	0
T000404	1B	152523602	0.06
T000404	1D	99803071	0
T000405	1A	95823347	0
T000405	1B	151843966	0.04
T000405	1D	100120890	0
T000406	1A	95850941	0
T000406	1B	151463851	0.04
T000406	1D	100316713	0
T000407	1A	95857871	0
T000407	1B	151470831	0.04
T000407	1D	100324944	0
T000408	1A	96360379	0
T000408	1B	130002012	0
T000408	1D	79098827	0
T000409	1A	96365008	0
T000409	1B	129999375	0
T000409	1D	79092125	0
T000410	1A	96438887	0
T000410	1B	129552538	0
T000410	1D	79087842	0
T000411	1A	96450506	0
T000411	1B	129507603	0
T000411	1D	79055096	0
T000412	1A	96454196	0
T000412	1B	129176801	0
T000412	1D	79050197	0
T000413	1A	96476810	0
T000413	1B	123963107	0
T000413	1D	78976531	0
T000414	1A	96484902	0
T000414	1B	123956108	0
T000414	1D	78969568	0
T000415	1A	97794603	0
T000415	1B	130010601	0
T000415	1D	79116296	0
T000417	1A	98020636	0
T000417	1B	130360487	0
T000417	1D	79168538	0
T000418	1A	98232697	0
T000418	1B	130537670	0
T000418	1D	79355699	0
T000419	1A	98245235	0
T000419	1B	130640398	0
T000419	1D	79437899	0
T000420	1A	99005754	0
T000420	1B	132064535	0
T000420	1D	80028530	0.27
T000421	1A	99016242	0
T000421	1B	132935806	0
T000421	1D	80445853	0.27
T000422	1A	99019066	0
T000422	1B	132938725	0
T000422	1D	80448765	0.27
T000423	1A	99071670	0
T000423	1B	133076124	0
T000423	1D	80540763	0.27
T000424	1A	99139454	0
T000424	1B	133106626	0
T000424	1D	80550403	0.27
T000425	1A	99149258	0
T000425	1B	133430205	0
T000425	1D	80633913	0.27
T000426	1A	99292849	0
T000426	1B	133517206	0
T000426	1D	80828491	0.27
T000427	1A	99340319	0
T000427	1B	134417101	0.03
T000427	1D	81151806	0.27
T000429	1A	99869569	0
T000429	5B	11769648	1.99
T000429	5D	11951165	1.21
T000430	1A	99899537	0
T000430	1B	134433898	0.03
T000430	1D	81174339	0.27
T000431	1A	100007215	0
T000431	1B	134727799	0.03
T000431	1D	81367887	0.27
T000432	1A	100039963	0
T000432	1B	136168662	0.12
T000432	1D	81482700	0.27
T000433	1A	100102170	0
T000433	1B	136313248	0.12
T000433	1D	81726497	0.27
T000434	1A	100290372	0
T000434	1B	136645761	0.12
T000434	1D	83720153	0.17
T000437	1A	100418560	0
T000437	1B	136927482	0.12
T000437	1D	83915354	0.17
T000439	1A	101322470	0
T000439	1B	162781053	0
T000439	1D	103483461	0
T000440	1A	101379741	0
T000440	1B	162812699	0
T000440	1D	103408788	0
T000441	1A	101765860	0
T000441	1B	163098442	0
T000441	1D	103350440	0
T000442	1A	102167563	0
T000442	1B	158312026	0.03
T000442	1D	102775588	0
T000443	1A	102362399	0
T000443	1B	157937284	0.03
T000443	1D	102530753	0
T000444	1A	102368825	0
T000444	1B	157926710	0.03
T000444	1D	102523509	0
T000445	1A	102373300	0
T000445	1B	157900581	0.03
T000445	1D	102516702	0
T000446	1A	103319015	0
T000446	1B	149607420	0.04
T000446	1D	101936552	0
T000447	1A	103634219	0
T000447	1B	150062033	0.04
T000447	1D	101578912	0
T000448	1A	104214273	0
T000448	1B	150364496	0.04
T000448	1D	101287488	0
T000449	1A	104222439	0
T000449	1B	150523291	0.04
T000449	1D	101278808	0
T000450	1A	104227877	0
T000450	1B	150540208	0.04
T000450	1D	101140055	0
T000451	1A	104378663	0
T000451	1B	150663362	0.04
T000451	1D	101094725	0
T000452	1A	104439589	0
T000452	1B	150802399	0.04
T000452	1D	100897602	0
T000453	1A	104586616	0
T000453	1B	151001192	0.04
T000453	1D	100819574	0
T000454	1A	104921133	0
T000454	1B	151070549	0.04
T000454	1D	100662084	0
T000455	1A	104933970	0
T000455	1B	151077680	0.04
T000455	1D	100654708	0
T000456	1A	104943530	0
T000456	1B	151088804	0.04
T000456	1D	100461768	0
T000457	1A	105886395	0
T000457	1B	159912671	0.03
T000457	1D	106961275	0
T000458	1A	106217339	0.03
T000458	1B	160309399	0
T000458	1D	106847969	0
T000459	1A	106225051	0.03
T000459	1B	160323930	0
T000459	1D	106840855	0
T000460	1A	107095080	0.02
T000460	1B	160665809	0
T000460	1D	106322962	0
T000461	1A	107103951	0.02
T000461	1B	161206282	0
T000461	1D	106241406	0
T000462	1A	107108823	0.02
T000462	1B	161211269	0
T000462	1D	106236378	0
T000463	1A	107474316	0.02
T000463	1B	161990811	0
T000463	1D	104573088	0
T000464	1A	108072725	0.02
T000464	1B	120397879	0
T000464	1D	76789619	0
T000465	1A	108079323	0.02
T000465	1B	120408741	0
T000465	1D	76798918	0
T000466	1A	108689315	0.02
T000466	1B	120881794	0
T000466	1D	77362848	0
T000467	1A	108695208	0.02
T000467	1B	120886331	0
T000467	1D	77367541	0
T000469	1A	108772014	0.02
T000469	1B	121002661	0
T000469	1D	77388945	0
T000472	1A	108923052	0.02
T000472	1B	121405218	0
T000472	1D	77839640	0
T000473	1A	109984594	0.02
T000473	1B	159386797	0.03
T000473	1D	107218434	0
T000474	1A	110073371	0.02
T000474	1B	159203757	0.03
T000474	1D	107502774	0
T000476	1A	111127834	0.01
T000476	1B	158540064	0.03
T000476	1D	108105154	0
T000477	1A	111152368	0.01
T000477	1B	158517928	0.03
T000477	1D	108259832	0
T000478	1A	112039297	0.02
T000478	1B	164712337	0
T000478	1D	108833261	0
T000479	1A	112928139	0.02
T000479	1B	165064978	0
T000479	1D	109455254	0
T000480	1A	112938490	0.02
T000480	1B	165073268	0
T000480	1D	109473921	0
T000481	1A	112943418	0.02
T000481	1B	165076913	0
T000481	1D	109477595	0
T000482	1A	113251773	0.02
T000482	1B	165547360	0
T000482	1D	109578561	0
T000483	1A	113539856	0.02
T000483	1B	165817663	0
T000483	1D	109817474	0
T000484	1A	113854411	0.02
T000484	1B	166585322	0
T000484	1D	109971161	0
T000486	1A	113879236	0.02
T000486	1B	166658203	0
T000486	1D	110009606	0
T000487	1A	114061853	0.02
T000487	1B	167109946	0
T000487	1D	110053086	0
T000488	1A	114545636	0.02
T000488	1B	167713625	0
T000488	1D	110335526	0
T000489	1A	114550080	0.02
T000489	1B	167717249	0
T000489	1D	110339160	0
T000490	1A	115360502	0.02
T000490	1B	167932294	0
T000490	1D	110498109	0
T000492	1A	115940142	0.02
T000492	1B	168330995	0.05
T000492	1D	110566848	0
T000493	1A	115960839	0.02
T000493	1B	168417479	0.05
T000493	1D	110604651	0
T000494	1A	115977104	0.02
T000494	1B	168622964	0.05
T000494	1D	110660971	0
T000495	1A	116695847	0
T000495	1B	168972317	0.05
T000495	1D	110733949	0
T000496	1A	117196235	0
T000496	1B	169663858	0.04
T000496	1D	111037054	0
T000497	1A	117246308	0
T000497	1B	169695552	0.04
T000497	1D	111090946	0
T000498	1A	117889734	0
T000498	1B	170515279	0.05
T000498	1D	111514682	0
T000499	1A	117909436	0
T000499	1B	170573048	0.05
T000499	1D	111550076	0
T000500	1A	117980613	0
T000500	1B	170842850	0.05
T000500	1D	111605679	0
T000501	1A	118849064	0
T000501	1B	171130862	0.04
T000501	1D	111836992	0
T000502	1A	118877239	0
T000502	1B	171200931	0.04
T000502	1D	111951885	0
T000503	1A	119048997	0
T000503	1B	171225543	0.04
T000503	1D	112089606	0
T000504	1A	119150546	0
T000504	1B	171410402	0.04
T000504	1D	112216153	0
T000505	1A	119495157	0
T000505	1B	171618862	0.04
T000505	1D	112352965	0
T000506	1A	119705826	0
T000506	1B	172003322	0.04
T000506	1D	112464147	0
T000507	1A	119739995	0
T000507	1B	172257225	0.04
T000507	1D	112633717	0
T000508	1A	120006726	0
T000508	1B	172379941	0.04
T000508	1D	112768668	0
T000509	1A	120012038	0
T000509	1B	172385064	0.04
T000509	1D	112771257	0
T000510	1A	121568228	0
T000510	1B	173597549	0.04
T000510	1D	113848460	0.04
T000511	1A	123550852	0
T000511	1B	174600175	0.04
T000511	1D	114006491	0.05
T000512	1A	124011547	0
T000512	1B	174643814	0.04
T000512	1D	114020914	0.05
T000513	1A	124181277	0
T000513	1B	174763263	0.04
T000513	1D	114064913	0.05
T000514	1A	124189965	0
T000514	1B	174784077	0.04
T000514	1D	114083341	0.05
T000516	1A	124787001	0
T000516	1B	175275618	0.05
T000516	1D	114313517	0.05
T000517	1A	124888839	0
T000517	1B	175418388	0.05
T000517	1D	114356954	0.05
T000518	1A	124897003	0
T000518	1B	175428904	0.05
T000518	1D	114365142	0.05
T000519	1A	125147373	0
T000519	1B	175659566	0.05
T000519	1D	114644289	0.05
T000520	1A	125151253	0
T000520	1B	175662095	0.05
T000520	1D	114646531	0.05
T000521	1A	126514003	0
T000521	1B	176785716	0.04
T000521	1D	115368457	0.05
T000522	1A	126854029	0
T000522	1B	176997621	0.04
T000522	1D	115572792	0.05
T000523	1A	126857391	0
T000523	1B	177000919	0
T000523	1D	115577291	0.05
T000524	1A	127076474	0
T000524	1B	177837148	0
T000524	1D	116004170	0
T000525	1A	127353958	0
T000525	1B	178097065	0
T000525	1D	116454744	0
T000526	1A	127758895	0
T000526	1B	178512927	0
T000526	1D	116548610	0
T000527	1A	127832713	0
T000527	1B	178720956	0
T000527	1D	116777806	0
T000528	1A	128634413	0
T000528	1B	179507300	0
T000528	1D	116945772	0
T000529	1A	129004320	0
T000529	1B	179630286	0
T000529	1D	117399918	0
T000530	1A	130150127	0
T000530	1B	180406730	0
T000530	1D	118511261	0
T000531	1A	130350332	0
T000531	1B	180533161	0
T000531	1D	118804764	0
T000532	1A	130911288	0
T000532	1B	180685592	0
T000532	1D	118887045	0
T000533	1A	131520876	0
T000533	1B	181217524	0
T000533	1D	119010071	0
T000534	1A	131967429	0
T000534	1B	181317547	0
T000534	1D	119310258	0
T000535	1A	132134522	0
T000535	1B	182198589	0
T000535	1D	119404886	0
T000536	1A	132269571	0
T000536	1B	183263316	0
T000536	1D	120022376	0
T000537	1A	132483358	0
T000537	1B	183481841	0
T000537	1D	120536265	0
T000538	1A	132787604	0
T000538	1B	183874294	0
T000538	1D	121139613	0
T000539	1A	132796848	0
T000539	1B	184195206	0
T000539	1D	121238093	0
T000540	1A	132799371	0
T000540	1B	184219415	0
T000540	1D	121241512	0
T000541	1A	133126809	0
T000541	1B	184742314	0
T000541	1D	121309529	0
T000542	1A	133165282	0
T000542	1B	185223362	0
T000542	1D	121400899	0
T000543	1A	133172389	0
T000543	1B	185226251	0
T000543	1D	121406236	0
T000544	1A	133415348	0
T000544	1B	186462048	0
T000544	1D	122540931	0
T000545	1A	134002684	0
T000545	1B	186518815	0
T000545	1D	122546278	0
T000546	1A	134946409	0
T000546	1B	186799496	0
T000546	1D	122770353	0
T000548	1A	135516442	0
T000548	1B	187707906	0
T000548	1D	123108725	0
T000550	1A	136941911	0
T000550	1B	188455349	0
T000550	1D	124328286	0
T000551	1A	137233403	0
T000551	1B	188792229	0
T000551	1D	124561528	0
T000552	1A	137406716	0
T000552	1B	188905422	0
T000552	1D	124910471	0
T000553	1A	138227138	0
T000553	1B	189324357	0
T000553	1D	125074376	0
T000554	1A	139559647	0
T000554	1B	189704763	0
T000554	1D	125830272	0
T000555	1A	139639055	0
T000555	1B	189717246	0
T000555	1D	125866360	0
T000556	1A	140961747	0
T000556	1B	190630746	0
T000556	1D	126473360	0
T000557	1A	141435231	0
T000557	1B	190885242	0
T000557	1D	126674135	0
T000558	1A	142101787	0
T000558	1B	195102452	0.01
T000558	1D	126972243	0
T000559	1A	142887993	0
T000559	1B	195045042	0.01
T000559	1D	146491604	0
T000560	1A	143814640	0
T000560	1B	194789054	0
T000560	1D	145937644	0
T000562	1A	145375931	0
T000562	1B	193282788	0
T000562	1D	143955392	0
T000563	1A	145989111	0
T000563	1B	193004125	0
T000563	1D	143438842	0
T000566	1A	146959353	0
T000566	1B	192225542	0
T000566	1D	143178119	0
T000567	1A	147355062	0
T000567	1B	191958333	0
T000567	1D	142659062	0
T000568	1A	147678805	0
T000568	1B	195378382	0.01
T000568	1D	142341510	0
T000569	1A	148269231	0
T000569	1B	191003729	0
T000569	1D	142150347	0
T000570	1A	148745206	0
T000570	1B	196061893	0.02
T000570	1D	141899653	0
T000571	1A	148956613	0
T000571	1B	195593544	0.01
T000571	1D	141708482	0
T000572	1A	149354172	0
T000572	1B	195556606	0.01
T000572	1D	141547242	0
T000573	1A	149512604	0
T000573	1B	196463427	0.02
T000573	1D	141275876	0
T000574	1A	150007306	0
T000574	1B	197428713	0.01
T000574	1D	140785023	0
T000575	1A	150453421	0
T000575	1B	198149640	0.02
T000575	1D	140522973	0
T000576	1A	150860939	0
T000576	1B	198486688	0.02
T000576	1D	140055614	0
T000577	1A	150893015	0
T000577	1B	198640218	0.02
T000577	1D	140048359	0
T000578	1A	150900856	0
T000578	1B	198644065	0.02
T000578	1D	139980223	0
T000579	1A	151351988	0
T000579	1B	198759637	0.02
T000579	1D	139905281	0
T000580	1A	151774833	0
T000580	1B	199573206	0.02
T000580	1D	139540041	0
T000581	1A	151875208	0
T000581	1B	199664626	0.02
T000581	1D	139145517	0
T000582	1A	153338466	0
T000582	1B	200299356	0.01
T000582	1D	138783547	0
T000583	1A	153583755	0
T000583	1B	213590900	0
T000583	1D	138206524	0
T000584	1A	154011446	0
T000584	1B	213326340	0
T000584	1D	138274044	0
T000585	1A	154576074	0
T000585	1B	212749636	0
T000585	1D	138346493	0
T000586	1A	154701703	0
T000586	1B	212411799	0
T000586	1D	137968193	0
T000587	1A	155694576	0
T000587	1B	209132337	0
T000587	1D	137439576	0
T000588	1A	155849759	0
T000588	1B	216102289	0
T000588	1D	137430391	0
T000589	1A	157314307	0
T000589	1B	206429109	0
T000589	1D	131289099	0
T000590	1A	157832023	0
T000590	1B	206032816	0
T000590	1D	131147298	0
T000592	1A	159522670	0
T000592	1B	205423748	0
T000592	1D	132210412	0
T000593	1A	161671480	0
T000593	1B	214572208	0
T000593	1D	135395215	0
T000594	1A	163383026	0
T000594	1B	201776222	0
T000594	1D	134683179	0
T000595	1A	163395082	0
T000595	1B	201756014	0
T000595	1D	134677700	0
T000596	1A	165175925	0
T000596	1B	202009382	0
T000596	1D	133567092	0
T000597	1A	166319154	0
T000597	1B	204409117	0
T000597	1D	132857922	0
T000598	1A	167151519	0
T000598	1B	210210073	0
T000598	1D	136951681	0
T000599	1A	167801369	0
T000599	1B	263748815	0
T000599	1D	189885700	0
T000600	1A	167803926	0
T000600	1B	263746550	0
T000600	1D	189883131	0
T000601	1A	168571871	0
T000601	1B	264354022	0
T000601	1D	190775542	0
T000602	1A	169649072	0
T000602	1B	264852837	0
T000602	1D	191499086	0
T000603	1A	171020641	0
T000603	1B	252994351	0
T000603	1D	182042176	0
T000604	1A	171461663	0
T000604	1B	250417821	0
T000604	1D	156127294	0
T000606	1A	175176109	0
T000606	1B	242243850	0
T000606	1D	184473263	0
T000607	1A	176456089	0
T000607	1B	256912846	0
T000607	1D	181633210	0
T000608	1A	179536523	0
T000608	1B	257502048	0
T000608	7D	215927987	0.07
T000610	1A	185117996	0
T000610	1B	236954042	0
T000610	1D	155736750	0
T000611	1A	185143706	0
T000611	1B	236959452	0
T000611	1D	155731934	0
T000612	1A	186212648	0
T000612	1B	246454270	0
T000612	1D	127499892	0
T000613	1A	186992701	0
T000613	1B	228174268	0
T000613	1D	127930484	0
T000614	1A	188142227	0
T000614	1B	229256359	0
T000614	1D	128516643	0
T000615	1A	189716147	0
T000615	1B	217288594	0
T000615	1D	130307660	0
T000616	1A	189961926	0
T000616	1B	207269332	0
T000616	1D	130611176	0
T000617	1A	191859100	0
T000617	1B	211319320	0
T000617	1D	137070141	0
T000618	1A	193518233	0
T000618	1B	215536153	0
T000618	1D	135726774	0
T000619	1A	201859478	0
T000619	1B	245942911	0
T000619	1D	127219208	0
T000620	1A	202086778	0
T000620	1B	216475737	0
T000620	1D	148671046	0
T000621	1A	204827500	0
T000621	1B	220753046	0
T000621	1D	155344416	0
T000622	1A	206798796	0
T000622	1B	223795187	0
T000622	1D	154015127	0
T000624	1A	209358469	0
T000624	1B	230033226	0
T000624	1D	149645243	0
T000625	1A	212017565	0
T000625	1B	263981228	0
T000625	1D	190481636	0
T000628	1A	213254524	0
T000628	1B	262066122	0
T000628	1D	174112790	0
T000629	1A	213918065	0
T000629	1B	255503017	0
T000629	1D	183024286	0
T000630	1A	218217438	0
T000630	1B	261843846	0
T000630	1D	174816492	0
T000633	1A	221709214	0
T000633	1B	263563268	0
T000633	1D	189662900	0
T000634	1A	222358480	0
T000634	1B	240495158	0
T000634	1D	162058235	0
T000635	1A	223943540	0
T000635	1B	218433568	0
T000635	1D	163427028	0
T000636	1A	224814816	0
T000636	1B	222303277	0
T000636	1D	158104405	0
T000637	1A	225512483	0
T000637	1B	249627644	0
T000637	1D	169063458	0
T000638	1A	230470878	0
T000638	3B	194644831	0
T000638	1D	165475194	0
T000639	1A	232070739	0
T000639	1B	242664448	0
T000639	1D	176349323	0
T000640	1A	232095878	0
T000640	1B	242739683	0
T000640	1D	176386530	0
T000641	1A	232612306	0
T000641	1B	243089039	0
T000641	1D	162644638	0
T000642	1A	233923206	0
T000642	1B	217562438	0
T000642	1D	159142415	0
T000643	1A	234797997	0
T000643	1B	223148195	0
T000643	1D	159904766	0
T000644	1A	234811350	0
T000644	1B	223138610	0
T000644	1D	159916300	0
T000645	1A	235670574	0
T000645	1B	225799645	0
T000645	1D	164434135	0
T000646	1A	237514835	0
T000646	1B	265295755	0
T000646	1D	191795457	0
T000647	1A	237745529	0
T000647	1B	265647772	0
T000647	1D	191860654	0
T000649	1A	239001207	0
T000649	1B	267878600	0
T000649	1D	192918426	0
T000650	1A	239102949	0
T000650	1B	267966723	0
T000650	1D	193359159	0
T000652	1A	239896226	0
T000652	1B	268112330	0
T000652	1D	193424182	0
T000653	1A	239906330	0
T000653	1B	268286728	0
T000653	1D	193449183	0
T000654	1A	241169399	0
T000654	1B	268638905	0
T000654	1D	193961217	0
T000655	1A	241316945	0
T000655	1B	268799643	0
T000655	1D	194136693	0
T000657	1A	241983958	0
T000657	1B	271906161	0
T000657	1D	194456441	0
T000659	1A	242792262	0
T000659	1B	271104572	0
T000659	1D	194676692	0
T000660	1A	243161876	0
T000660	1B	270793829	0
T000660	1D	194926374	0
T000661	1A	243622109	0
T000661	1B	270316743	0
T000661	1D	195192988	0
T000662	1A	243864484	0
T000662	1B	269646442	0
T000662	1D	195765834	0
T000663	1A	245116991	0
T000663	1B	269219783	0
T000663	1D	196094373	0
T000665	1A	245531954	0
T000665	1B	269038809	0
T000665	1D	196487102	0
T000666	1A	246691586	0
T000666	1B	272879695	0
T000666	1D	196610223	0
T000667	1A	247329420	0
T000667	1B	277439103	0.03
T000667	1D	196809415	0
T000668	1A	248424606	0
T000668	1B	277763091	0.03
T000668	1D	197731034	0
T000669	1A	248432177	0
T000669	1B	277768218	0.03
T000669	1D	197738965	0
T000671	1A	248615461	0
T000671	1B	277963115	0.03
T000671	1D	198023251	0
T000672	1A	248879676	0
T000672	1B	278090749	0.03
T000672	1D	198087678	0
T000673	1A	249049929	0
T000673	1B	278470878	0.03
T000673	1D	198278543	0
T000674	1A	249147489	0
T000674	1B	278632011	0.03
T000674	1D	198754412	0
T000675	1A	250202302	0
T000675	1B	279192716	0.03
T000675	1D	199073352	0.05
T000676	1A	250527141	0
T000676	1B	279573013	0.03
T000676	1D	199335955	0.05
T000677	1A	250552536	0
T000677	1B	279775053	0.03
T000677	1D	199363541	0.05
T000678	1A	251013938	0
T000678	1B	279907910	0.03
T000678	1D	199423116	0.05
T000679	1A	251338221	0
T000679	1B	280164748	0.02
T000679	1D	199597585	0.05
T000680	1A	251377108	0
T000680	1B	280182699	0.02
T000680	1D	199624704	0.05
T000681	1A	251936648	0
T000681	1B	280210333	0.02
T000681	1D	199672562	0.05
T000682	1A	252284048	0
T000682	1B	286322640	0
T000682	1D	199837295	0.05
T000684	1A	252323901	0
T000684	1B	286612350	0
T000684	1D	199843325	0.05
T000685	1A	252510287	0
T000685	1B	286711017	0
T000685	1D	199869409	0.05
T000686	1A	252826628	0
T000686	1B	288162883	0
T000686	1D	199926275	0.05
T000687	1A	253381409	0
T000687	1B	287707627	0
T000687	1D	200219486	0.07
T000688	1A	253721313	0
T000688	1B	286974909	0
T000688	1D	200440453	0.07
T000689	1A	254185914	0
T000689	1B	288646893	0
T000689	1D	200713677	0.07
T000690	1A	254379256	0
T000690	1B	288803000	0
T000690	1D	200873940	0.07
T000692	1A	254994296	0
T000692	1B	288952836	0
T000692	1D	201054952	0.07
T000693	1A	254996616	0
T000693	1B	288960713	0
T000693	1D	201057089	0.07
T000694	1A	255483601	0
T000694	1B	289083477	0
T000694	1D	201490880	0.07
T000695	1A	255873383	0
T000695	1B	289308190	0
T000695	1D	201592121	0.07
T000696	1A	256813592	0
T000696	1B	296484686	0.01
T000696	1D	202555497	0.09
T000697	1A	256821040	0
T000697	1B	296495608	0.01
T000697	1D	202563492	0.09
T000698	1A	256825838	0
T000698	1B	296500721	0.01
T000698	1D	202568348	0.09
T000699	1A	257417773	0
T000699	1B	297059136	0.01
T000699	1D	203270343	0.09
T000700	1A	257555161	0
T000700	1B	297095963	0.01
T000700	1D	203288538	0.09
T000701	1A	257964658	0
T000701	1B	297297675	0.01
T000701	1D	203430136	0.09
T000702	1A	258159732	0
T000702	1B	297458434	0.01
T000702	1D	203471497	0.09
T000703	1A	258180722	0
T000703	4B	413448027	0
T000703	1D	203536279	0.09
T000704	1A	258741012	0
T000704	1B	297726507	0.01
T000704	1D	203748171	0.09
T000705	1A	258747245	0
T000705	1B	297733270	0.01
T000705	1D	203753806	0.09
T000706	1A	258860190	0
T000706	1B	298081425	0.01
T000706	1D	203870396	0.09
T000707	1A	258876109	0
T000707	1B	298162884	0.01
T000707	1D	203918312	0.09
T000708	1A	259050269	0
T000708	1B	299439184	0.01
T000708	1D	204026108	0.1
T000709	1A	259059026	0
T000709	1B	299449892	0.01
T000709	1D	204041706	0.1
T000710	1A	259071874	0
T000710	1B	299656226	0.01
T000710	1D	204054027	0.1
T000711	1A	259996188	0
T000711	1B	299976313	0.01
T000711	1D	204296645	0.1
T000712	1A	260834888	0
T000712	1B	300329545	0.01
T000712	1D	204477908	0.1
T000713	1A	260838308	0
T000713	1B	300333166	0.01
T000713	1D	204482325	0.1
T000714	1A	260840801	0
T000714	1B	300335451	0.01
T000714	1D	204484450	0.1
T000715	1A	261133693	0
T000715	1B	300574301	0.01
